,true_score,fake_score,true-fake
500,0.029926617,0.011547117,0.0183795
501,0.01780837,0.0163681,0.0014402699
502,0.016908467,0.021971507,-0.00506304
503,0.0649135,0.053110685,0.011802811
504,0.0649135,0.053110685,0.011802811
505,0.035341103,0.015480646,0.019860458
506,0.025633238,0.0173274,0.008305838
507,0.021059986,0.017442562,0.0036174245
508,0.016798617,0.01694709,-0.00014847331
509,0.065894626,0.058847405,0.007047221
510,0.065894626,0.058847405,0.007047221
511,0.018839782,0.018930364,-9.0582296e-05
512,0.034732454,0.008780496,0.025951957
513,0.027590953,0.0318865,-0.0042955466
514,0.01405337,0.01335638,0.0006969897
515,0.06585322,0.054441314,0.011411909
516,0.06585322,0.054441314,0.011411909
517,0.0132519035,0.011395759,0.0018561445
518,0.017996918,0.015255217,0.002741701
519,0.03397286,0.045528866,-0.011556007
520,0.015873943,0.011239474,0.004634469
521,0.0346598,0.028296322,0.0063634776
522,0.0346598,0.028296322,0.0063634776
523,0.06139428,0.048745867,0.012648415
524,0.027817754,0.022590274,0.00522748
525,0.034258697,0.008629866,0.025628831
526,0.012231661,0.008112044,0.004119617
527,0.021462798,0.011540516,0.009922282
528,0.021462798,0.011540516,0.009922282
529,0.029019583,0.03398136,-0.0049617775
530,0.012158548,0.018943293,-0.0067847446
531,0.011140176,0.009163319,0.001976857
532,0.069917396,0.043944474,0.025972921
533,0.014612516,0.016535752,-0.0019232351
534,0.014612516,0.016535752,-0.0019232351
535,0.0340345,0.04676584,-0.01273134
536,0.010835561,0.016159447,-0.005323886
537,0.020657841,0.029840393,-0.009182552
538,0.11669552,0.07519197,0.041503556
539,0.014293654,0.011137107,0.0031565465
540,0.014293654,0.011137107,0.0031565465
541,0.020868516,0.009782631,0.011085885
542,0.035512373,0.041480284,-0.0059679113
543,0.01779887,0.026051374,-0.008252503
544,0.031671435,0.04148487,-0.009813435
545,0.01455713,0.012061117,0.0024960125
546,0.01455713,0.012061117,0.0024960125
547,0.016420938,0.01765434,-0.0012334026
548,0.009257952,0.009767917,-0.00050996523
549,0.038074758,0.019391187,0.018683571
550,0.018244311,0.01669577,0.0015485417
551,0.015139634,0.0108929975,0.0042466363
552,0.015139634,0.0108929975,0.0042466363
553,0.02804311,0.026149957,0.0018931534
554,0.022072751,0.01599283,0.0060799215
555,0.027132655,0.025108108,0.0020245463
556,0.015656034,0.018426979,-0.0027709454
557,0.018839782,0.018930364,-9.0582296e-05
558,0.018839782,0.018930364,-9.0582296e-05
559,0.01664727,0.014492905,0.0021543652
560,0.020971166,0.014645162,0.006326004
561,0.021149557,0.015341442,0.005808115
562,0.013961983,0.011097851,0.0028641317
563,0.020106977,0.020806707,-0.0006997306
564,0.020106977,0.020806707,-0.0006997306
565,0.036248587,0.03708392,-0.000835333
566,0.021506485,0.008937816,0.012568668
567,0.017425818,0.011701776,0.0057240427
568,0.028851071,0.02742881,0.0014222618
569,0.011438746,0.012230191,-0.0007914454
570,0.011438746,0.012230191,-0.0007914454
571,0.042374033,0.049426086,-0.0070520528
572,0.023591815,0.022948949,0.0006428659
573,0.017675363,0.0066022887,0.011073073
574,0.015044705,0.01842966,-0.0033849543
575,0.012235656,0.01333037,-0.0010947138
576,0.012235656,0.01333037,-0.0010947138
577,0.014581014,0.01335431,0.0012267046
578,0.010727415,0.009056403,0.0016710116
579,0.013557382,0.01018759,0.0033697924
580,0.035069138,0.041104764,-0.006035626
581,0.011037046,0.012436089,-0.001399043
582,0.011037046,0.012436089,-0.001399043
583,0.01834825,0.012145922,0.006202329
584,0.009316096,0.0068213814,0.0024947147
585,0.06313494,0.047142506,0.015992433
586,0.013881367,0.013147823,0.0007335441
587,0.036146402,0.019324766,0.016821636
588,0.036146402,0.019324766,0.016821636
589,0.02731592,0.0049881693,0.02232775
590,0.028602185,0.027806383,0.0007958021
591,0.066502735,0.05352447,0.012978263
592,0.017221507,0.012559622,0.004661885
593,0.021561168,0.02576748,-0.004206311
594,0.021561168,0.02576748,-0.004206311
595,0.06207316,0.06880823,-0.006735068
596,0.021779975,0.015232794,0.006547181
597,0.018050736,0.018837504,-0.0007867683
598,0.020920008,0.020328544,0.00059146434
599,0.00940325,0.007159161,0.0022440893
600,0.00940325,0.007159161,0.0022440893
601,0.11892157,0.07473151,0.044190064
602,0.02772179,0.033981998,-0.006260207
603,0.028331002,0.011410735,0.016920269
604,0.022200603,0.0107747745,0.011425829
605,0.029996488,0.023039283,0.006957205
606,0.029996488,0.023039283,0.006957205
607,0.019168302,0.018851658,0.0003166441
608,0.012250538,0.01598227,-0.0037317323
609,0.010146952,0.009386151,0.00076080114
610,0.014087366,0.012954339,0.0011330266
611,0.009942407,0.008020778,0.0019216286
612,0.009942407,0.008020778,0.0019216286
613,0.026479654,0.021105878,0.005373776
614,0.017141584,0.020469517,-0.0033279322
615,0.021035086,0.020024294,0.0010107923
616,0.11962708,0.0683069,0.05132018
617,0.11962708,0.0683069,0.05132018
618,0.016387194,0.019726904,-0.0033397097
619,0.012509648,0.015586958,-0.0030773105
620,0.032282084,0.044776075,-0.01249399
621,0.012555297,0.012459284,9.601377e-05
622,0.026044944,0.015710723,0.010334222
623,0.026044944,0.015710723,0.010334222
624,0.11209948,0.07022162,0.041877866
625,0.028908394,0.030052578,-0.0011441838
626,0.019565351,0.022255767,-0.0026904158
627,0.06333609,0.07554232,-0.012206234
628,0.009521264,0.010500553,-0.0009792894
629,0.009521264,0.010500553,-0.0009792894
630,0.0679045,0.035815764,0.032088738
631,0.018779712,0.01779222,0.0009874925
632,0.009459777,0.0055756657,0.003884111
633,0.016990954,0.015739486,0.0012514684
634,0.016990954,0.015739486,0.0012514684
635,0.032356344,0.017683135,0.014673209
636,0.021745875,0.014644715,0.0071011605
637,0.017031146,0.019117216,-0.0020860694
638,0.01331885,0.010897382,0.0024214676
639,0.018007236,0.0155521175,0.002455118
640,0.018007236,0.0155521175,0.002455118
641,0.009060088,0.00518181,0.0038782777
642,0.02150084,0.020605767,0.00089507364
643,0.020784777,0.01074869,0.010036087
644,0.016723178,0.019810209,-0.0030870307
645,0.021115165,0.016310342,0.0048048235
646,0.021115165,0.016310342,0.0048048235
647,0.009673705,0.006585592,0.0030881134
648,0.06403467,0.042873483,0.021161187
649,0.13053705,0.09328283,0.037254214
650,0.026563467,0.032929633,-0.0063661654
651,0.025923626,0.020021478,0.005902149
652,0.025923626,0.020021478,0.005902149
653,0.02158744,0.019023228,0.0025642123
654,0.018510219,0.01907363,-0.00056341104
655,0.01380924,0.008203875,0.005605365
656,0.013534168,0.010065151,0.0034690164
657,0.013534168,0.010065151,0.0034690164
658,0.030067537,0.028188635,0.0018789023
659,0.029455632,0.016419904,0.013035728
660,0.016119039,0.018280188,-0.002161149
661,0.11415363,0.06919502,0.044958614
662,0.06333691,0.07709422,-0.013757311
663,0.06333691,0.07709422,-0.013757311
664,0.031388212,0.011876533,0.01951168
665,0.015507753,0.0109288385,0.0045789145
666,0.03676496,0.025894975,0.010869985
667,0.036946792,0.023023129,0.013923664
668,0.017150365,0.022261184,-0.005110819
669,0.017150365,0.022261184,-0.005110819
670,0.1130598,0.005685422,0.10737438
671,0.025296282,0.02821339,-0.0029171072
672,0.029955743,0.022366527,0.0075892154
673,0.01127588,0.012132093,-0.0008562133
674,0.01127588,0.012132093,-0.0008562133
675,0.026565576,0.02679804,-0.0002324637
676,0.028485915,0.0022389549,0.02624696
677,0.12065133,0.07678168,0.043869644
678,0.0368104,0.017801944,0.019008458
679,0.03821533,0.02042662,0.017788712
680,0.015812954,0.02275189,-0.006938936
681,0.015812954,0.02275189,-0.006938936
682,0.011621418,0.009302189,0.0023192298
683,0.027843978,0.02874849,-0.00090451166
684,0.02493463,0.02374762,0.0011870116
685,0.020576753,0.017455017,0.0031217355
686,0.020576753,0.017455017,0.0031217355
687,0.0111644305,0.014086861,-0.0029224306
688,0.019585077,0.021056361,-0.0014712848
689,0.027568167,0.028114172,-0.0005460046
690,0.06497267,0.04072664,0.02424603
691,0.021226358,0.019915331,0.0013110265
692,0.021226358,0.019915331,0.0013110265
693,0.037346303,0.011336098,0.026010204
694,0.012721238,0.01872281,-0.006001572
695,0.0659725,0.05016868,0.015803821
696,0.011380418,0.01123184,0.00014857855
697,0.015099017,0.015708843,-0.0006098263
698,0.015099017,0.015708843,-0.0006098263
699,0.017938497,0.028732866,-0.0107943695
700,0.032014128,0.027420191,0.0045939367
701,0.017228724,0.01328092,0.0039478047
702,0.015678542,0.017590787,-0.0019122455
703,0.01756425,0.017790666,-0.0002264157
704,0.01756425,0.017790666,-0.0002264157
705,0.06464671,0.060426723,0.00421999
706,0.02161386,0.023262762,-0.001648901
707,0.055236198,0.018961161,0.036275037
708,0.028995045,0.024823165,0.00417188
709,0.016652312,0.014111818,0.0025404943
710,0.016652312,0.014111818,0.0025404943
711,0.03130969,0.0400088,-0.008699108
712,0.026614433,0.025013402,0.001601031
713,0.021529976,0.023574155,-0.0020441785
714,0.06318632,0.04746525,0.015721068
715,0.015720531,0.01633821,-0.0006176792
716,0.015720531,0.01633821,-0.0006176792
717,0.011438271,0.0103581855,0.0010800855
718,0.021081578,0.015520204,0.005561374
719,0.0350318,0.03949074,-0.0044589415
720,0.064760536,0.047967028,0.016793508
721,0.014659583,0.013581289,0.0010782937
722,0.014659583,0.013581289,0.0010782937
723,0.013654393,0.007807346,0.005847047
724,0.015738849,0.013032032,0.0027068164
725,0.024161834,0.0070180823,0.017143752
726,0.009757424,0.008352783,0.0014046412
727,0.026642807,0.019954784,0.006688023
728,0.026642807,0.019954784,0.006688023
729,0.12212374,0.061943047,0.060180694
730,0.06827312,0.036534734,0.031738386
731,0.037513394,0.03614003,0.0013733655
732,0.06683522,0.04164832,0.025186896
733,0.036046524,0.029035805,0.007010719
734,0.036046524,0.029035805,0.007010719
735,0.02139348,0.01988302,0.0015104599
736,0.12136299,0.10640648,0.014956512
737,0.034290306,0.030243304,0.0040470026
738,0.035631325,0.03212216,0.0035091639
739,0.021566145,0.027981153,-0.0064150076
740,0.021566145,0.027981153,-0.0064150076
741,0.026438423,0.03370968,-0.0072712563
742,0.013683854,0.013859151,-0.00017529726
743,0.026198426,0.022265,0.003933426
744,0.025329228,0.028030632,-0.0027014036
745,0.07200207,0.01233488,0.05966719
746,0.07200207,0.01233488,0.05966719
747,0.032846496,0.017943311,0.014903184
748,0.013549973,0.009255573,0.0042944
749,0.009480454,0.008087942,0.0013925117
750,0.019183867,0.022946982,-0.003763115
751,0.02995218,0.018267833,0.011684347
752,0.02995218,0.018267833,0.011684347
753,0.013769322,0.011183756,0.0025855657
754,0.009722016,0.0071944194,0.0025275964
755,0.056826524,0.038793914,0.01803261
756,0.024107883,0.013733514,0.010374369
757,0.009569187,0.0058068503,0.0037623364
758,0.009569187,0.0058068503,0.0037623364
759,0.014042758,0.010068123,0.003974635
760,0.035283256,0.028775392,0.006507864
761,0.009619299,0.006534261,0.0030850382
762,0.021230107,0.013058538,0.00817157
763,0.035575427,0.029577814,0.005997613
764,0.035575427,0.029577814,0.005997613
765,0.0639508,0.05479135,0.0091594495
766,0.0148546165,0.024480084,-0.0096254675
767,0.013671344,0.008797302,0.0048740422
768,0.02880341,0.035596684,-0.0067932736
769,0.01404931,0.010923931,0.0031253789
770,0.01404931,0.010923931,0.0031253789
771,0.034042984,0.03605577,-0.0020127855
772,0.024893409,0.014670751,0.010222658
773,0.06670791,0.040123887,0.026584022
774,0.036584705,0.044183902,-0.0075991973
775,0.064449966,0.04322366,0.021226306
776,0.064449966,0.04322366,0.021226306
777,0.010694045,0.009774607,0.00091943797
778,0.025074419,0.027319048,-0.002244629
779,0.016595904,0.017830055,-0.0012341514
780,0.014133186,0.009348657,0.004784529
781,0.030433696,0.018884258,0.011549437
782,0.030433696,0.018884258,0.011549437
783,0.021069804,0.014420427,0.006649377
784,0.012867112,0.013134067,-0.00026695523
785,0.03378738,0.024421316,0.009366065
786,0.025651941,0.011580658,0.014071283
787,0.10935982,0.06773112,0.041628703
788,0.10935982,0.06773112,0.041628703
789,0.009704952,0.007256452,0.0024485001
790,0.064680204,0.060373917,0.0043062866
791,0.025512775,0.029614614,-0.004101839
792,0.030038975,0.012453434,0.017585542
793,0.11105289,0.05382351,0.057229385
794,0.014458834,0.010305127,0.004153707
795,0.014458834,0.010305127,0.004153707
796,0.11143607,0.063725315,0.047710754
797,0.018025225,0.010981343,0.0070438823
798,0.02632179,0.023442011,0.002879778
799,0.028500803,0.033114146,-0.0046133436
800,0.036180694,0.05232623,-0.016145535
801,0.036180694,0.05232623,-0.016145535
802,0.01667925,0.011512744,0.0051665055
803,0.02100406,0.013066224,0.007937836
804,0.021316819,0.019518727,0.0017980915
805,0.06337532,0.022709925,0.04066539
806,0.11912623,0.070553154,0.048573077
807,0.11912623,0.070553154,0.048573077
808,0.033983123,0.027679604,0.006303519
809,0.022303192,0.01694293,0.0053602625
810,0.027994832,0.008811761,0.019183071
811,0.038673438,0.016822962,0.021850476
812,0.12287878,0.0062240986,0.11665469
813,0.12287878,0.0062240986,0.11665469
814,0.033650506,0.024376761,0.009273745
815,0.06805387,0.04822748,0.01982639
816,0.115514554,0.08727961,0.028234944
817,0.020824201,0.011823554,0.009000648
818,0.020824201,0.011823554,0.009000648
819,0.016882196,0.008196559,0.008685637
820,0.019245118,0.021489019,-0.0022439007
821,0.027360098,0.028777355,-0.0014172569
822,0.024057236,0.017257156,0.0068000797
823,0.021685185,0.023400519,-0.0017153341
824,0.021685185,0.023400519,-0.0017153341
825,0.07090096,0.038926758,0.031974204
826,0.013569585,0.009259498,0.0043100873
827,0.009721955,0.006081031,0.003640924
828,0.017042283,0.008368103,0.00867418
829,0.013838507,0.005929266,0.007909241
830,0.013838507,0.005929266,0.007909241
831,0.01813947,0.014608776,0.0035306942
832,0.013627254,0.01689773,-0.0032704761
833,0.11858168,0.07701904,0.04156264
834,0.01369371,0.009589815,0.0041038953
835,0.018873693,0.013652133,0.0052215606
836,0.018873693,0.013652133,0.0052215606
837,0.026996542,0.018399274,0.008597268
838,0.063231416,0.044947702,0.018283714
839,0.04020527,0.0052354243,0.034969844
840,0.035704467,0.027117973,0.008586494
841,0.020638159,0.016443716,0.004194442
842,0.020638159,0.016443716,0.004194442
843,0.013891213,0.015127381,-0.0012361687
844,0.027613865,0.024793535,0.0028203297
845,0.114854224,0.08120721,0.033647016
846,0.009643908,0.007098555,0.0025453526
847,0.014214987,0.0144217005,-0.00020671356
848,0.014214987,0.0144217005,-0.00020671356
849,0.06250565,0.04805175,0.014453899
850,0.01768682,0.01224934,0.0054374794
851,0.013870271,0.00853675,0.0053335205
852,0.020592928,0.016253985,0.0043389425
853,0.01587046,0.018063791,-0.0021933317
854,0.01587046,0.018063791,-0.0021933317
855,0.009855955,0.0056343656,0.0042215893
856,0.016833436,0.020434953,-0.0036015175
857,0.039140243,0.00865203,0.030488214
858,0.012117796,0.008598427,0.0035193684
859,0.014167835,0.013157254,0.0010105809
860,0.026561175,0.023528907,0.003032267
861,0.026561175,0.023528907,0.003032267
862,0.034083463,0.022102524,0.01198094
863,0.016641231,0.010075119,0.006566112
864,0.03862674,0.034424227,0.004202515
865,0.02619628,0.018495083,0.0077011976
866,0.02619628,0.018495083,0.0077011976
867,0.016085286,0.010917993,0.0051672924
868,0.021389812,0.02070572,0.0006840918
869,0.019199297,0.010376461,0.008822836
870,0.021755869,0.01688974,0.004866129
871,0.03603922,0.037996616,-0.001957398
872,0.03603922,0.037996616,-0.001957398
873,0.008961958,0.00922396,-0.00026200246
874,0.024088556,0.01701092,0.007077636
875,0.015238351,0.011796782,0.0034415694
876,0.035631027,0.035364293,0.0002667345
877,0.119881146,0.060584504,0.05929664
878,0.119881146,0.060584504,0.05929664
879,0.037128966,0.025413878,0.011715088
880,0.012515691,0.009765569,0.002750122
881,0.117247485,0.086570874,0.03067661
882,0.016495021,0.02162382,-0.005128799
883,0.009575321,0.006938158,0.0026371633
884,0.009575321,0.006938158,0.0026371633
885,0.030899825,0.028390694,0.0025091302
886,0.011198607,0.012854416,-0.0016558086
887,0.015285166,0.016262094,-0.0009769276
888,0.009437493,0.0093078865,0.00012960657
889,0.011775201,0.013806014,-0.0020308131
890,0.011775201,0.013806014,-0.0020308131
891,0.009163834,0.0087928735,0.00037096068
892,0.016704075,0.00943218,0.007271895
893,0.009601418,0.0075728963,0.0020285216
894,0.10630065,0.0051135165,0.10118713
895,0.018095342,0.017548136,0.00054720603
896,0.018095342,0.017548136,0.00054720603
897,0.037177045,0.008919113,0.028257933
898,0.034897655,0.04733433,-0.012436673
899,0.028007576,0.029573338,-0.0015657619
900,0.022019658,0.0152829215,0.0067367367
901,0.06601764,0.027008498,0.039009146
902,0.06601764,0.027008498,0.039009146
903,0.031896945,0.040570397,-0.008673452
904,0.017878676,0.013253931,0.004624745
905,0.026584754,0.007636281,0.018948473
906,0.035216786,0.026230982,0.008985804
907,0.009202522,0.008902572,0.00029995013
908,0.009202522,0.008902572,0.00029995013
909,0.06792661,0.038552415,0.029374193
910,0.019427082,0.037590917,-0.018163836
911,0.009259519,0.0064866557,0.0027728635
912,0.023155723,0.01774269,0.005413033
913,0.016952796,0.02383154,-0.006878745
914,0.016952796,0.02383154,-0.006878745
915,0.016476609,0.017917184,-0.0014405753
916,0.0149382,0.012515101,0.0024230992
917,0.019397734,0.017665235,0.0017324984
918,0.024209151,0.016306734,0.007902417
919,0.024209151,0.016306734,0.007902417
920,0.010459172,0.009944498,0.000514674
921,0.035005882,0.034852803,0.00015307963
922,0.020648308,0.020117726,0.0005305819
923,0.026584065,0.026853869,-0.00026980415
924,0.06537758,0.07249297,-0.007115394
925,0.06537758,0.07249297,-0.007115394
926,0.03386176,0.04474628,-0.01088452
927,0.019248692,0.021482293,-0.0022336002
928,0.029198416,0.03848231,-0.009283893
929,0.016906444,0.010639215,0.006267229
930,0.008910803,0.007390666,0.0015201373
931,0.008910803,0.007390666,0.0015201373
932,0.03264131,0.028598579,0.0040427316
933,0.013608489,0.008819319,0.00478917
934,0.033702753,0.020014014,0.013688739
935,0.1145543,0.084956005,0.029598296
936,0.01881463,0.016357947,0.0024566837
937,0.01881463,0.016357947,0.0024566837
938,0.017741242,0.013843767,0.003897475
939,0.060862195,0.05368267,0.0071795247
940,0.0133337965,0.009841745,0.0034920517
941,0.035581976,0.029760879,0.0058210976
942,0.12178192,0.08601044,0.03577148
943,0.12178192,0.08601044,0.03577148
944,0.021273566,0.018598104,0.0026754625
945,0.11577278,0.05576843,0.060004346
946,0.020908242,0.020833498,7.4744225e-05
947,0.11409681,0.01000714,0.10408967
948,0.12343138,0.07733249,0.046098888
949,0.12343138,0.07733249,0.046098888
950,0.020343002,0.017681744,0.002661258
951,0.12320503,0.0059429295,0.117262095
952,0.028424138,0.03300169,-0.004577553
953,0.010700028,0.009428447,0.0012715813
954,0.010700028,0.009428447,0.0012715813
955,0.063995965,0.044937287,0.019058678
956,0.013641123,0.011739326,0.001901797
957,0.11682357,0.056399193,0.060424376
958,0.016772117,0.019556394,-0.0027842764
959,0.013939299,0.014271085,-0.00033178646
960,0.013939299,0.014271085,-0.00033178646
961,0.03521633,0.027503114,0.0077132173
962,0.08407702,0.0044129216,0.0796641
963,0.027457487,0.026979119,0.00047836825
964,0.018518792,0.024223408,-0.0057046153
965,0.013463132,0.009520373,0.003942759
966,0.021518188,0.028462507,-0.0069443192
967,0.021518188,0.028462507,-0.0069443192
968,0.018256051,0.016525276,0.0017307755
969,0.03242041,0.031629924,0.000790488
970,0.02124271,0.027282696,-0.0060399864
971,0.037140917,0.015443059,0.021697858
972,0.037140917,0.015443059,0.021697858
973,0.01960428,0.012254218,0.007350063
974,0.017582024,0.01150741,0.006074614
975,0.013438028,0.0056890068,0.0077490215
976,0.02692968,0.028940495,-0.0020108148
977,0.020369597,0.025035292,-0.004665695
978,0.020369597,0.025035292,-0.004665695
979,0.06474965,0.04493792,0.01981173
980,0.023443738,0.016386654,0.007057084
981,0.021301052,0.01655935,0.004741702
982,0.011431848,0.00771083,0.0037210179
983,0.02168271,0.014542206,0.0071405033
984,0.02168271,0.014542206,0.0071405033
985,0.12389079,0.06667387,0.05721692
986,0.02107528,0.01878207,0.0022932105
987,0.011686363,0.010727789,0.000958574
988,0.013148256,0.015014821,-0.0018665651
989,0.020492312,0.017894976,0.0025973357
990,0.020492312,0.017894976,0.0025973357
991,0.017918047,0.020631876,-0.0027138293
992,0.11610438,0.0934478,0.022656582
993,0.02078664,0.008567393,0.0122192465
994,0.014422545,0.008622125,0.0058004204
995,0.015127302,0.021848334,-0.006721032
996,0.015127302,0.021848334,-0.006721032
997,0.014455588,0.014237269,0.00021831878
998,0.025884833,0.028185772,-0.0023009386
999,0.07268537,0.030538507,0.04214686
